customer_id,gender,age,married,number_of_dependents,tenure_in_months,number_of_referrals,city,offer,phone_service,multiple_lines,internet_service,internet_type,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,average_monthly_gb_download,average_monthly_long_distance_charges,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,customer_status,churn_category,churn_reason
8544-JNBOX,Male,31,False,0,72,0,Weimar,Offer A,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,0.0,23.43,20.8,1521.2,0.0,0.0,1686.96,Stayed,Still Subscribed,Still Subscribed
8547-NSBBO,Male,62,False,0,35,0,San Pedro,Offer C,True,True,True,Fiber Optic,True,True,True,True,False,False,False,False,Month-to-Month,True,Credit Card,23.0,39.87,96.75,3403.4,0.0,130.0,1395.45,Stayed,Still Subscribed,Still Subscribed
8548-AWOFC,Male,21,True,0,66,4,Huntington Beach,None,True,True,True,DSL,False,False,False,True,False,True,True,True,Month-to-Month,False,Bank Withdrawal,69.0,7.67,63.85,4264.6,0.0,0.0,506.22,Stayed,Still Subscribed,Still Subscribed
8550-XSXUQ,Male,41,True,0,48,7,Cottonwood,Offer B,True,True,True,Cable,False,True,True,False,False,True,True,True,One Year,True,Credit Card,8.0,38.82,70.55,3420.5,0.0,0.0,1863.36,Stayed,Still Subscribed,Still Subscribed
8552-OBVRU,Female,79,True,3,48,6,Ivanhoe,None,True,False,True,Fiber Optic,True,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,75.0,13.4,104.5,5068.05,0.0,0.0,643.2,Stayed,Still Subscribed,Still Subscribed
8559-CIZFV,Male,34,True,0,21,1,Annapolis,Offer D,True,True,True,Cable,True,True,False,True,True,False,False,False,One Year,False,Mailed Check,14.0,17.57,77.5,1625.0,18.39,80.0,368.97,Churned,Other,Don't know
8559-WNQZS,Male,37,False,0,1,0,Atwater,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,43.82,20.45,20.45,0.0,0.0,43.82,Joined,Still Subscribed,Still Subscribed
8561-NMTBD,Female,20,True,3,67,3,Lawndale,None,True,True,True,Fiber Optic,False,True,True,True,True,True,True,True,One Year,True,Credit Card,52.0,20.41,112.35,7388.45,0.0,0.0,1367.47,Stayed,Still Subscribed,Still Subscribed
8562-GHPPI,Female,50,False,0,1,0,San Leandro,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,11.96,19.8,19.8,0.0,0.0,11.96,Joined,Still Subscribed,Still Subscribed
8563-IIOXK,Male,24,True,0,7,4,Duarte,Offer E,True,False,True,DSL,True,False,False,False,False,False,True,True,One Year,True,Bank Withdrawal,85.0,36.14,49.75,331.3,0.0,0.0,252.98,Churned,Competitor,Competitor offered higher download speeds
8563-OYMQY,Male,49,False,0,17,0,Covina,Offer D,True,False,True,Fiber Optic,False,True,True,False,False,True,True,True,Month-to-Month,True,Credit Card,21.0,34.98,90.95,1612.2,0.0,0.0,594.66,Stayed,Still Subscribed,Still Subscribed
8564-LDKFL,Male,37,True,0,40,1,Big Bar,Offer B,True,True,True,Fiber Optic,False,True,True,False,True,True,True,True,One Year,True,Bank Withdrawal,28.0,29.46,106.0,4178.65,47.02,0.0,1178.4,Stayed,Still Subscribed,Still Subscribed
8565-CLBZW,Male,23,False,0,24,0,San Diego,None,True,True,True,Fiber Optic,False,False,True,False,True,False,True,True,Month-to-Month,True,Mailed Check,58.0,27.97,89.85,2165.05,0.0,0.0,671.28,Churned,Competitor,Competitor made better offer
8565-HBFNN,Male,51,True,0,69,8,Los Altos,Offer A,True,True,True,Fiber Optic,True,True,True,True,False,True,True,True,One Year,True,Credit Card,24.0,33.37,107.2,7317.1,0.0,0.0,2302.53,Stayed,Still Subscribed,Still Subscribed
8565-WUXZU,Male,77,True,0,72,7,Vina,None,True,False,True,Fiber Optic,True,True,False,True,False,False,False,True,Two Year,True,Credit Card,2.0,5.51,84.8,6141.65,0.0,0.0,396.72,Stayed,Still Subscribed,Still Subscribed
8566-YPRGL,Female,57,False,0,1,0,Long Beach,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,0.0,33.02,19.5,19.5,0.0,0.0,33.02,Joined,Still Subscribed,Still Subscribed
8570-KLJYJ,Female,40,False,0,36,0,Arroyo Grande,None,True,True,True,DSL,True,False,False,False,False,False,False,True,One Year,False,Credit Card,21.0,25.95,54.45,1893.5,0.0,0.0,934.2,Stayed,Still Subscribed,Still Subscribed
8571-ZCMCX,Female,37,True,2,47,1,Fresno,None,False,False,True,DSL,True,True,True,False,True,True,True,True,Two Year,True,Credit Card,25.0,0.0,60.0,2768.65,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8573-CGOCC,Male,48,False,0,16,0,Stockton,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,24.79,19.75,294.9,0.0,0.0,396.64,Stayed,Still Subscribed,Still Subscribed
8573-JGCZW,Male,27,False,0,17,0,Idyllwild,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,0.0,47.79,19.65,351.55,0.0,0.0,812.43,Stayed,Still Subscribed,Still Subscribed
8577-QSOCG,Female,54,True,1,38,9,Berkeley,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,0.0,26.84,20.2,746.05,0.0,0.0,1019.92,Stayed,Still Subscribed,Still Subscribed
8580-AECUZ,Male,65,False,0,1,0,San Diego,None,True,False,True,Fiber Optic,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,16.0,42.3,79.1,79.1,0.0,0.0,42.3,Churned,Competitor,Competitor made better offer
8580-QVLOC,Female,78,True,0,72,0,Merced,None,True,True,True,DSL,True,True,True,True,True,True,False,True,Two Year,False,Credit Card,6.0,25.77,92.45,6440.25,0.0,0.0,1855.44,Churned,Competitor,Competitor made better offer
8582-KRHPJ,Male,51,False,0,50,0,Moraga,Offer B,False,False,True,DSL,True,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,20.0,0.0,35.0,1782.4,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8584-KMVXD,Female,64,False,0,8,0,Calistoga,Offer E,True,False,True,Fiber Optic,False,True,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,17.0,11.2,75.6,535.55,0.0,10.0,89.6,Stayed,Still Subscribed,Still Subscribed
8587-XYZSF,Male,60,False,0,67,0,Bellflower,Offer A,True,False,True,DSL,False,False,False,True,False,False,False,True,Two Year,False,Bank Withdrawal,8.0,32.58,50.55,3260.1,0.0,0.0,2182.86,Stayed,Still Subscribed,Still Subscribed
8590-OHDIW,Female,52,True,3,38,1,Garden Grove,Offer C,True,False,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,44.32,20.3,749.35,10.65,0.0,1684.16,Stayed,Still Subscribed,Still Subscribed
8590-YFFQO,Male,24,True,0,70,1,Morgan Hill,Offer A,True,False,True,DSL,True,True,True,True,False,False,False,True,Two Year,False,Credit Card,41.0,1.63,64.95,4523.25,42.89,0.0,114.1,Stayed,Still Subscribed,Still Subscribed
8591-NXRCV,Female,47,False,0,41,0,Malibu,Offer B,True,True,True,DSL,True,False,True,True,False,True,True,False,Month-to-Month,True,Bank Withdrawal,12.0,31.08,74.65,3090.65,0.0,100.0,1274.28,Stayed,Still Subscribed,Still Subscribed
8591-TKMZH,Male,40,True,3,59,1,Claremont,Offer B,True,True,True,Fiber Optic,True,True,False,True,True,True,True,True,Two Year,True,Credit Card,57.0,46.1,111.1,6555.2,0.0,0.0,2719.9,Stayed,Still Subscribed,Still Subscribed
8592-PLTMQ,Female,53,False,0,64,0,Fontana,Offer B,True,True,False,None,False,False,False,False,False,False,False,False,One Year,False,Mailed Check,0.0,4.03,24.7,1642.75,0.0,0.0,257.92,Stayed,Still Subscribed,Still Subscribed
8593-WHYHV,Male,46,False,0,3,0,Los Angeles,Offer E,True,True,True,Fiber Optic,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,21.0,14.28,85.3,264.8,0.0,0.0,42.84,Churned,Other,Don't know
8595-SIZNC,Female,69,True,0,22,5,Los Angeles,Offer D,True,True,False,None,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,0.0,15.27,25.6,548.8,0.0,0.0,335.94,Stayed,Still Subscribed,Still Subscribed
8597-CTXVJ,Male,31,False,1,70,0,Jenner,None,True,True,True,Cable,True,True,False,True,False,False,False,True,One Year,False,Bank Withdrawal,19.0,26.62,64.95,4551.5,20.87,0.0,1863.4,Stayed,Still Subscribed,Still Subscribed
8597-CWYHH,Male,50,False,0,43,0,Torrance,None,True,True,True,Fiber Optic,False,False,False,False,True,True,True,True,One Year,False,Credit Card,7.0,41.22,94.35,3921.3,0.0,0.0,1772.46,Stayed,Still Subscribed,Still Subscribed
8601-QACRS,Female,54,False,0,5,0,Fallbrook,Offer E,True,True,True,Cable,False,False,False,False,False,False,False,False,Month-to-Month,True,Mailed Check,2.0,37.1,50.6,249.95,0.0,20.0,185.5,Churned,Competitor,Competitor made better offer
8603-IJWDN,Male,41,False,0,1,0,Pinole,Offer E,True,True,True,Fiber Optic,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,18.0,5.43,86.6,86.6,0.0,0.0,5.43,Churned,Competitor,Competitor offered higher download speeds
8605-ITULD,Female,21,False,0,1,0,Crescent Mills,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,5.1,19.55,19.55,0.0,0.0,5.1,Joined,Still Subscribed,Still Subscribed
8606-CIQUL,Male,77,True,1,72,1,Temecula,Offer A,True,True,True,Fiber Optic,True,True,True,True,True,True,False,False,Two Year,True,Credit Card,17.0,30.78,115.75,8399.15,0.0,110.0,2216.16,Stayed,Still Subscribed,Still Subscribed
8606-OEGQZ,Female,45,False,2,18,0,Escalon,Offer D,True,True,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,30.22,25.3,454.65,0.0,0.0,543.96,Stayed,Still Subscribed,Still Subscribed
8608-OZTLB,Male,59,True,3,38,4,Applegate,None,True,False,True,DSL,True,True,True,True,True,False,False,True,One Year,False,Bank Withdrawal,76.0,31.45,74.05,2802.3,0.0,0.0,1195.1,Stayed,Still Subscribed,Still Subscribed
8610-WFCJF,Female,53,True,0,49,2,Palo Alto,None,True,True,True,Fiber Optic,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,9.0,49.63,95.6,4783.5,0.0,0.0,2431.87,Churned,Competitor,Competitor offered higher download speeds
8610-ZIKJJ,Female,57,True,2,2,2,Tujunga,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,35.42,20.3,31.9,0.0,0.0,70.84,Joined,Still Subscribed,Still Subscribed
8612-GXIDD,Male,55,True,3,12,8,San Bernardino,Offer D,True,True,False,None,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,0.0,44.12,25.4,313.0,0.0,0.0,529.44,Stayed,Still Subscribed,Still Subscribed
8614-VGMMV,Female,33,False,0,15,0,Riverside,None,True,True,True,DSL,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,26.0,9.71,49.1,679.55,0.0,0.0,145.65,Churned,Competitor,Competitor had better devices
8617-ENBDS,Male,29,False,0,3,0,Helendale,None,True,False,True,Fiber Optic,False,False,True,False,False,False,False,False,Month-to-Month,True,Credit Card,71.0,27.34,73.6,232.5,0.0,10.0,82.02,Joined,Still Subscribed,Still Subscribed
8620-RJPZN,Female,27,False,0,1,0,Los Altos,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,0.0,45.86,20.7,20.7,0.0,0.0,45.86,Joined,Still Subscribed,Still Subscribed
8621-MNIHH,Female,75,True,0,34,1,Madison,None,True,True,True,Fiber Optic,False,True,True,False,False,True,False,True,Month-to-Month,True,Bank Withdrawal,4.0,2.88,94.25,3217.55,0.0,0.0,97.92,Churned,Competitor,Competitor had better devices
8622-ZLFKO,Female,56,True,0,6,1,Fresno,None,True,True,True,Fiber Optic,False,True,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,8.0,23.35,90.75,512.25,0.0,0.0,140.1,Stayed,Still Subscribed,Still Subscribed
8623-TMRBY,Male,80,True,0,51,2,Chula Vista,Offer B,True,True,True,Cable,False,True,True,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,22.0,43.58,84.2,4146.05,0.0,0.0,2222.58,Churned,Competitor,Competitor offered more data
8623-ULFNQ,Female,79,False,0,26,0,Cerritos,None,True,True,True,DSL,False,False,False,True,False,True,True,True,Two Year,True,Bank Withdrawal,15.0,12.09,66.05,1652.4,47.73,0.0,314.34,Stayed,Still Subscribed,Still Subscribed
8624-GIOUT,Female,40,False,0,49,0,Seeley,Offer B,True,True,True,DSL,True,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,30.0,35.87,59.75,2934.3,0.0,0.0,1757.63,Churned,Other,Don't know
8625-AZYZY,Male,51,True,0,24,2,Anza,Offer C,True,True,True,Fiber Optic,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,15.0,3.0,104.65,2542.45,0.0,0.0,72.0,Churned,Competitor,Competitor made better offer
8626-PTQGE,Male,62,False,0,69,0,Escondido,None,False,False,True,Cable,True,True,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,18.0,0.0,60.05,4176.7,41.21,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8626-XHBIE,Male,48,False,3,56,0,Riverdale,Offer B,True,True,False,None,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,0.0,22.47,24.8,1424.2,0.0,0.0,1258.32,Stayed,Still Subscribed,Still Subscribed
8627-EHGIP,Male,38,False,0,44,0,Sacramento,Offer B,False,False,True,Cable,False,True,True,False,True,True,True,True,One Year,True,Credit Card,4.0,0.0,53.95,2375.4,0.0,0.0,0.0,Churned,Competitor,Competitor offered more data
8627-ZYGSZ,Male,32,True,0,47,8,Compton,Offer B,True,True,True,Fiber Optic,False,True,False,False,False,False,False,True,One Year,True,Bank Withdrawal,30.0,39.52,78.9,3650.35,0.0,0.0,1857.44,Stayed,Still Subscribed,Still Subscribed
8628-MFKAX,Female,79,True,0,72,6,San Pablo,Offer A,True,True,True,Fiber Optic,True,True,True,True,True,True,False,True,Two Year,True,Credit Card,16.0,14.75,116.75,8277.05,0.0,0.0,1062.0,Stayed,Still Subscribed,Still Subscribed
8630-FJLIB,Female,35,False,0,18,0,San Jose,Offer D,True,False,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,20.0,34.12,69.8,1221.65,0.0,0.0,614.16,Stayed,Still Subscribed,Still Subscribed
8630-QSGXK,Male,39,True,0,51,10,Pinon Hills,Offer B,True,True,True,DSL,False,False,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,5.0,9.99,75.2,3901.25,0.0,0.0,509.49,Stayed,Still Subscribed,Still Subscribed
8631-NBHFZ,Male,71,True,0,66,1,Running Springs,None,True,True,True,DSL,True,True,True,True,True,False,False,False,Two Year,False,Credit Card,15.0,30.03,79.4,5154.6,0.0,150.0,1981.98,Churned,Competitor,Competitor offered higher download speeds
8631-WUXGY,Female,26,False,2,46,0,Magalia,None,True,False,True,Fiber Optic,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,85.0,17.51,99.8,4391.25,0.0,0.0,805.46,Stayed,Still Subscribed,Still Subscribed
8631-XVRZL,Male,40,False,0,9,0,Kyburz,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,One Year,True,Mailed Check,0.0,48.61,20.15,163.7,0.0,0.0,437.49,Stayed,Still Subscribed,Still Subscribed
8634-CILSZ,Male,52,False,0,69,0,San Diego,Offer A,True,True,True,Fiber Optic,False,True,False,True,True,True,True,True,One Year,True,Bank Withdrawal,3.0,20.44,104.7,7220.35,0.0,0.0,1410.36,Churned,Competitor,Competitor made better offer
8634-MPHTR,Male,68,True,0,47,1,Forbestown,None,True,True,True,Fiber Optic,False,False,True,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,19.0,8.97,100.05,4871.05,0.0,0.0,421.59,Churned,Attitude,Attitude of support person
8637-XJIVR,Female,34,False,3,12,0,Marina Del Rey,None,True,True,True,Fiber Optic,True,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,56.0,25.34,78.95,927.35,0.0,80.0,304.08,Churned,Attitude,Attitude of support person
8639-NHQEI,Female,26,True,3,72,9,Seiad Valley,None,True,True,True,Fiber Optic,True,True,False,False,True,False,False,True,Two Year,True,Bank Withdrawal,59.0,11.85,95.9,6954.15,0.0,0.0,853.2,Stayed,Still Subscribed,Still Subscribed
8640-SDGKB,Male,39,False,0,4,0,Los Angeles,None,True,False,True,DSL,False,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,3.0,28.89,74.4,299.7,0.0,0.0,115.56,Churned,Attitude,Attitude of support person
8642-GVWRF,Female,25,True,0,2,1,Capitola,None,True,False,True,Fiber Optic,False,True,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,26.0,28.86,79.7,165.0,0.0,0.0,57.72,Churned,Competitor,Competitor had better devices
8644-XLFBW,Male,65,False,0,1,0,Lake Elsinore,Offer E,True,False,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,12.0,28.46,71.65,71.65,0.0,0.0,28.46,Churned,Competitor,Competitor offered more data
8644-XYTSV,Male,37,True,0,42,1,Ballico,Offer B,False,False,True,DSL,True,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,7.0,0.0,40.15,1626.05,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8645-KOMJQ,Male,20,True,2,69,1,Orosi,Offer A,True,True,True,DSL,False,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,48.0,49.16,81.95,5601.4,0.0,0.0,3392.04,Stayed,Still Subscribed,Still Subscribed
8645-KWHJO,Male,47,False,0,14,0,San Gabriel,Offer D,False,False,True,DSL,False,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,4.0,0.0,55.0,771.95,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8646-JCOMS,Female,43,True,0,66,6,Maywood,Offer A,True,True,True,Fiber Optic,False,True,True,True,False,False,False,True,One Year,True,Bank Withdrawal,20.0,11.72,90.55,6130.95,0.0,0.0,773.52,Stayed,Still Subscribed,Still Subscribed
8647-SDTWQ,Male,59,True,2,57,4,Hood,Offer B,True,True,True,Fiber Optic,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,22.0,49.95,74.3,4018.35,0.0,70.0,2847.15,Stayed,Still Subscribed,Still Subscribed
8648-PFRMP,Female,71,False,0,14,0,Ferndale,None,False,False,True,Cable,False,False,False,False,True,True,True,True,Two Year,True,Bank Withdrawal,5.0,0.0,46.35,672.7,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8650-RHRKE,Male,27,False,0,4,0,Oakdale,Offer E,False,False,True,DSL,False,False,True,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,48.0,0.0,29.65,118.5,0.0,0.0,0.0,Churned,Dissatisfaction,Limited range of services
8651-ENBZX,Female,68,False,0,60,0,Grizzly Flats,None,True,True,True,Fiber Optic,False,False,True,True,True,True,False,False,One Year,True,Bank Withdrawal,17.0,34.39,106.0,6441.4,0.0,110.0,2063.4,Churned,Price,Long distance charges
8652-YHIYU,Female,30,False,3,16,0,San Jose,Offer D,True,True,True,Fiber Optic,False,False,False,True,False,False,False,True,One Year,True,Credit Card,69.0,27.23,79.5,1264.2,0.0,0.0,435.68,Stayed,Still Subscribed,Still Subscribed
8654-DHAOW,Female,47,False,0,2,0,Burson,Offer E,True,True,True,DSL,False,True,False,False,False,False,False,False,Month-to-Month,False,Credit Card,7.0,21.3,54.15,101.65,0.0,10.0,42.6,Joined,Still Subscribed,Still Subscribed
8659-HDIYE,Female,68,False,0,64,0,Los Angeles,None,True,True,True,DSL,False,True,True,True,False,True,False,True,Two Year,False,Credit Card,21.0,27.7,74.65,4869.35,47.04,0.0,1772.8,Stayed,Still Subscribed,Still Subscribed
8659-IOOPU,Female,25,True,2,71,4,Moss Landing,Offer A,True,True,True,Fiber Optic,True,False,True,True,False,True,True,True,Two Year,False,Bank Withdrawal,59.0,32.16,100.45,7159.7,16.12,0.0,2283.36,Stayed,Still Subscribed,Still Subscribed
8660-BUETV,Female,37,False,0,3,0,Riverside,None,True,False,True,Cable,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,13.0,34.89,44.75,148.05,0.0,10.0,104.67,Joined,Still Subscribed,Still Subscribed
8661-BOYNW,Female,38,True,0,72,1,Tollhouse,Offer A,True,True,True,DSL,True,False,True,True,True,True,True,True,Two Year,True,Credit Card,28.0,5.25,84.4,6096.45,0.0,0.0,378.0,Stayed,Still Subscribed,Still Subscribed
8663-UPDGF,Female,54,False,0,26,0,Whittier,Offer C,True,True,True,DSL,True,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,10.0,25.4,69.5,1800.05,0.0,0.0,660.4,Stayed,Still Subscribed,Still Subscribed
8665-UTDHZ,Male,27,True,0,1,1,Los Angeles,None,False,False,True,DSL,False,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,58.0,0.0,30.2,30.2,0.0,0.0,0.0,Churned,Competitor,Competitor had better devices
8668-KNZTI,Male,42,False,0,52,0,Sacramento,None,True,False,True,DSL,True,False,True,False,False,False,False,True,One Year,False,Bank Withdrawal,3.0,47.9,53.75,2790.65,43.12,0.0,2490.8,Stayed,Still Subscribed,Still Subscribed
8670-ERCJH,Male,33,False,0,72,0,Portola Valley,Offer A,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,25.0,2.56,113.4,8164.1,0.0,0.0,184.32,Stayed,Still Subscribed,Still Subscribed
8670-MEFCP,Female,23,True,2,36,7,Tranquillity,None,True,True,True,Cable,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,59.0,40.54,92.9,3379.25,0.0,0.0,1459.44,Stayed,Still Subscribed,Still Subscribed
8671-KKKOS,Female,50,True,0,46,3,Newman,Offer B,False,False,True,DSL,True,True,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,30.0,0.0,45.55,2062.15,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8672-OAUPW,Male,48,False,0,51,0,Corona,None,True,False,True,DSL,False,False,False,True,False,False,False,True,One Year,False,Credit Card,20.0,36.59,47.85,2356.75,18.39,0.0,1866.09,Stayed,Still Subscribed,Still Subscribed
8676-OOQEJ,Male,52,False,0,4,0,Amboy,None,False,False,True,Cable,False,False,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,22.0,0.0,30.5,118.4,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8676-TRMJS,Male,27,False,0,3,0,Torrance,None,True,True,True,Fiber Optic,False,False,False,False,False,False,True,True,Month-to-Month,False,Credit Card,52.0,34.49,75.0,209.1,0.0,0.0,103.47,Churned,Dissatisfaction,Limited range of services
8677-HDZEE,Female,42,False,0,56,0,Mountain Center,Offer B,True,True,True,Fiber Optic,False,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,3.0,2.5,105.45,5916.95,0.0,0.0,140.0,Stayed,Still Subscribed,Still Subscribed
8679-JOEVF,Female,75,False,0,16,0,Sacramento,None,True,False,True,DSL,False,False,False,True,True,False,False,True,Month-to-Month,False,Bank Withdrawal,16.0,36.83,59.4,1023.9,0.0,0.0,589.28,Churned,Price,Price too high
8679-LZBMD,Male,30,True,0,44,7,North Fork,None,True,False,True,Fiber Optic,False,False,False,False,True,True,True,True,One Year,True,Bank Withdrawal,53.0,23.75,90.65,3974.15,0.0,0.0,1045.0,Stayed,Still Subscribed,Still Subscribed
8680-CGLTP,Male,35,False,0,29,0,Nicasio,Offer C,True,False,True,DSL,True,True,False,True,False,False,False,False,One Year,True,Bank Withdrawal,9.0,8.0,58.75,1696.2,0.0,50.0,232.0,Stayed,Still Subscribed,Still Subscribed
8681-ICONS,Male,20,True,1,29,5,Sacramento,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Mailed Check,0.0,24.64,20.65,654.85,0.0,0.0,714.56,Stayed,Still Subscribed,Still Subscribed
8685-WHQPW,Female,79,False,0,22,0,San Diego,None,True,True,True,Fiber Optic,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,23.0,5.09,74.4,1692.6,0.0,0.0,111.98,Churned,Competitor,Competitor had better devices
8687-BAFGU,Male,34,False,0,1,0,Clovis,Offer E,True,False,True,Fiber Optic,False,False,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,25.0,23.7,74.0,74.0,0.0,0.0,23.7,Joined,Still Subscribed,Still Subscribed
8690-UPCZI,Male,26,True,2,29,5,Los Angeles,Offer C,True,True,True,DSL,True,False,False,True,True,False,False,False,One Year,False,Bank Withdrawal,69.0,36.7,69.05,1958.45,0.0,40.0,1064.3,Stayed,Still Subscribed,Still Subscribed
8690-ZVLCL,Female,49,True,1,68,10,Los Angeles,None,True,True,True,DSL,True,True,True,True,True,True,True,False,Two Year,False,Credit Card,22.0,43.51,88.0,6161.9,0.0,40.0,2958.68,Stayed,Still Subscribed,Still Subscribed
8695-ARGXZ,Male,66,True,0,34,1,Fresno,None,True,True,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,16.0,2.07,75.55,2425.4,0.0,0.0,70.38,Stayed,Still Subscribed,Still Subscribed
8695-WDYEA,Male,32,False,0,1,0,Chico,None,True,False,True,DSL,True,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,26.0,39.3,51.25,51.25,0.0,0.0,39.3,Joined,Still Subscribed,Still Subscribed
8696-JKZNU,Female,78,False,0,37,0,Anderson,Offer C,True,True,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,17.0,26.95,76.25,2841.55,0.0,0.0,997.15,Churned,Other,Don't know
8699-ASUFO,Male,72,True,0,7,1,Nuevo,None,True,True,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,17.0,8.92,74.4,527.9,32.46,0.0,62.44,Churned,Attitude,Attitude of service provider
8701-DGLVH,Male,36,False,0,51,0,Elk Grove,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,47.43,20.45,1042.65,0.0,0.0,2418.93,Stayed,Still Subscribed,Still Subscribed
8705-DWKTI,Male,58,False,0,52,0,Gasquet,None,True,False,True,Fiber Optic,False,False,True,False,False,True,True,False,Month-to-Month,True,Credit Card,23.0,5.92,83.8,4331.4,0.0,70.0,307.84,Stayed,Still Subscribed,Still Subscribed
8705-WZCYL,Male,40,False,0,1,0,Encinitas,Offer E,True,False,True,DSL,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,26.0,27.46,44.8,44.8,0.0,0.0,27.46,Joined,Still Subscribed,Still Subscribed
8706-HRADD,Male,29,False,0,21,0,Sunnyvale,Offer D,False,False,True,DSL,True,False,False,True,True,False,False,True,Month-to-Month,True,Credit Card,26.0,0.0,43.55,1011.5,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
8707-HOEDG,Female,26,True,3,70,4,Palmdale,None,True,True,True,Fiber Optic,False,True,True,True,True,True,True,False,Two Year,True,Bank Withdrawal,85.0,5.51,110.2,7689.8,0.0,150.0,385.7,Stayed,Still Subscribed,Still Subscribed
